codigo_provincia,codigo_departamento,codigo_circuito,codigo_mesa,codigo_partido,votos
1,1,19,513,9003,0
1,1,19,513,9004,2
1,1,19,513,9005,7
1,1,19,513,9006,0
1,1,19,513,8,0
1,1,19,513,68,4
1,1,19,513,187,3
1,1,19,513,3001,1
1,1,19,513,3002,0
1,1,19,513,3003,1
1,1,19,513,3004,0
1,1,19,513,234,5
1,1,19,513,324,1
1,1,19,513,325,1
1,1,19,513,501,64
1,1,19,513,3005,12
1,1,19,513,3006,12
1,1,19,513,3007,37
1,1,19,513,3008,1
1,1,19,513,503,76
1,1,19,513,3009,4
1,1,19,513,505,8
1,1,19,513,506,7
1,1,19,514,9001,351
1,1,19,514,9002,258
1,1,19,514,9003,0
1,1,19,514,9004,13
1,1,19,514,9005,2
1,1,19,514,9006,0
1,1,19,514,8,0
1,1,19,514,68,5
1,1,19,514,187,8
1,1,19,514,3001,0
1,1,19,514,3002,0
1,1,19,514,3003,0
1,1,19,514,3004,0
1,1,19,514,234,1
1,1,19,514,324,1
1,1,19,514,325,0
1,1,19,514,501,66
1,1,19,514,3005,14
1,1,19,514,3006,17
1,1,19,514,3007,30
1,1,19,514,3008,2
1,1,19,514,503,69
1,1,19,514,3009,8
1,1,19,514,505,16
1,1,19,514,506,9
1,1,19,515,9001,350
1,1,19,515,9002,256
1,1,19,515,9003,0
1,1,19,515,9004,0
1,1,19,515,9005,5
1,1,19,515,9006,0
1,1,19,515,8,1
1,1,19,515,68,13
1,1,19,515,187,0
1,1,19,515,3001,0
1,1,19,515,3002,0
1,1,19,515,3003,0
1,1,19,515,3004,0
1,1,19,515,234,5
1,1,19,515,324,3
1,1,19,515,325,4
1,1,19,515,501,65
1,1,19,515,3005,11
1,1,19,515,3006,24
1,1,19,515,3007,31
1,1,19,515,3008,2
1,1,19,515,503,65
1,1,19,515,3009,10
1,1,19,515,505,8
1,1,19,515,506,8
1,1,19,516,9001,350
1,1,19,516,9002,241
1,1,19,516,9003,0
1,1,19,516,9004,4
1,1,19,516,9005,7
1,1,19,516,9006,0
1,1,19,516,8,1
1,1,19,516,68,4
1,1,19,516,187,10
1,1,19,516,3001,0
1,1,19,516,3002,1
1,1,19,516,3003,0
1,1,19,516,3004,1
1,1,19,516,234,0
1,1,19,516,324,1
1,1,19,516,325,0
1,1,19,516,501,54
1,1,19,516,3005,11
1,1,19,516,3006,15
1,1,19,516,3007,29
1,1,19,516,3008,1
1,1,19,516,503,75
1,1,19,516,3009,9
1,1,19,516,505,14
1,1,19,516,506,4
1,1,19,517,9001,352
1,1,19,517,9002,250
1,1,19,517,9003,0
1,1,19,517,9004,4
1,1,19,517,9005,4
1,1,19,517,9006,0
1,1,19,517,8,1
1,1,19,517,68,4
1,1,19,517,187,8
1,1,19,517,3001,1
1,1,19,517,3002,0
1,1,19,517,3003,1
1,1,19,517,3004,2
1,1,19,517,234,3
1,1,19,517,324,1
1,1,19,517,325,4
1,1,19,517,501,61
1,1,19,517,3005,5
1,1,19,517,3006,10
1,1,19,517,3007,37
1,1,19,517,3008,2
1,1,19,517,503,70
1,1,19,517,3009,12
1,1,19,517,505,10
1,1,19,517,506,10
1,1,19,518,9001,351
1,1,19,518,9002,0
1,1,19,518,9003,0
1,1,19,518,9004,3
1,1,19,518,9005,3
1,1,19,518,9006,0
1,1,19,518,8,1
1,1,19,518,68,1
1,1,19,518,187,3
1,1,19,518,3001,0
1,1,19,518,3002,0
1,1,19,518,3003,1
1,1,19,518,3004,2
1,1,19,518,234,3
1,1,19,518,324,0
1,1,19,518,325,4
1,1,19,518,501,83
1,1,19,518,3005,5
1,1,19,518,3006,15
1,1,19,518,3007,28
1,1,19,518,3008,0
1,1,19,518,503,58
1,1,19,518,3009,8
1,1,19,518,505,8
1,1,19,518,506,6
1,1,19,519,9001,349
1,1,19,519,9002,240
1,1,19,519,9003,0
1,1,19,519,9004,2
1,1,19,519,9005,1
1,1,19,519,9006,0
1,1,19,519,8,1
1,1,19,519,68,8
1,1,19,519,187,3
1,1,19,519,3001,3
1,1,19,519,3002,0
1,1,19,519,3003,0
1,1,19,519,3004,2
1,1,19,519,234,3
1,1,19,519,324,1
1,1,19,519,325,4
1,1,19,519,501,53
1,1,19,519,3005,13
1,1,19,519,3006,20
1,1,19,519,3007,37
1,1,19,519,3008,1
1,1,19,519,503,59
1,1,19,519,3009,10
1,1,19,519,505,14
1,1,19,519,506,8
1,1,19,520,9001,351
1,1,19,520,9002,235
1,1,19,520,9003,0
1,1,19,520,9004,2
1,1,19,520,9005,2
1,1,19,520,9006,0
1,1,19,520,8,1
1,1,19,520,68,4
1,1,19,520,187,7
1,1,19,520,3001,4
1,1,19,520,3002,1
1,1,19,520,3003,0
1,1,19,520,3004,2
1,1,19,520,234,2
1,1,19,520,324,1
1,1,19,520,325,0
1,1,19,520,501,57
1,1,19,520,3005,13
1,1,19,520,3006,26
1,1,19,520,3007,26
1,1,19,520,3008,2
1,1,19,520,503,64
1,1,19,520,3009,7
1,1,19,520,505,9
1,1,19,520,506,5
1,1,19,521,9001,349
1,1,19,521,9002,253
1,1,19,521,9003,0
1,1,19,521,9004,6
1,1,19,521,9005,3
1,1,19,521,9006,0
1,1,19,521,8,0
1,1,19,521,68,1
1,1,19,521,187,3
1,1,19,521,3001,0
1,1,19,521,3002,0
1,1,19,521,3003,1
1,1,19,521,3004,3
1,1,19,521,234,0
1,1,19,521,324,1
1,1,19,521,325,0
1,1,19,521,501,62
1,1,19,521,3005,9
1,1,19,521,3006,17
1,1,19,521,3007,32
1,1,19,521,3008,2
1,1,19,521,503,85
1,1,19,521,3009,10
1,1,19,521,505,15
1,1,19,521,506,3
1,1,19,522,9001,349
1,1,19,522,9002,249
1,1,19,522,9003,0
1,1,19,522,9004,2
1,1,19,522,9005,0
1,1,19,522,9006,0
1,1,19,522,8,0
1,1,19,522,68,1
1,1,19,522,187,5
1,1,19,522,3001,2
1,1,19,522,3002,2
1,1,19,522,3003,0
1,1,19,522,3004,2
1,1,19,522,234,2
1,1,19,522,324,0
1,1,19,522,325,1
1,1,19,522,501,70
1,1,19,522,3005,5
1,1,19,522,3006,13
1,1,19,522,3007,34
1,1,19,522,3008,1
1,1,19,522,503,74
1,1,19,522,3009,12
1,1,19,522,505,17
1,1,19,522,506,6
1,1,19,523,9001,351
1,1,19,523,9002,246
1,1,19,523,9003,0
1,1,19,523,9004,1
1,1,19,523,9005,4
1,1,19,523,9006,0
1,1,19,523,8,0
1,1,19,523,68,3
1,1,19,523,187,7
1,1,19,523,3001,5
1,1,19,523,3002,1
1,1,19,523,3003,2
1,1,19,523,3004,0
1,1,19,523,234,3
1,1,19,523,324,1
1,1,19,523,325,3
1,1,19,523,501,60
1,1,19,523,3005,4
1,1,19,523,3006,7
1,1,19,523,3007,28
1,1,19,523,3008,3
1,1,19,523,503,87
1,1,19,523,3009,13
1,1,19,523,505,10
1,1,19,523,506,4
1,1,19,524,9001,350
1,1,19,524,9002,257
1,1,19,524,9003,1
1,1,19,524,9004,5
1,1,19,524,9005,8
1,1,19,524,9006,0
1,1,19,524,8,1
1,1,19,524,68,6
1,1,19,524,187,9
1,1,19,524,3001,3
1,1,19,524,3002,0
1,1,19,524,3003,2
1,1,19,524,3004,0
1,1,19,524,234,5
1,1,19,524,324,3
1,1,19,524,325,8
1,1,19,524,501,72
1,1,19,524,3005,10
1,1,19,524,3006,12
1,1,19,524,3007,21
1,1,19,524,3008,2
1,1,19,524,503,76
1,1,19,524,3009,2
1,1,19,524,505,0
1,1,19,524,506,0
1,1,19,525,9001,349
1,1,19,525,9002,251
1,1,19,525,9003,0
1,1,19,525,9004,2
1,1,19,525,9005,7
1,1,19,525,9006,0
1,1,19,525,8,1
1,1,19,525,68,1
1,1,19,525,187,5
1,1,19,525,3001,2
1,1,19,525,3002,0
1,1,19,525,3003,0
1,1,19,525,3004,3
1,1,19,525,234,2
1,1,19,525,324,0
1,1,19,525,325,1
1,1,19,525,501,66
1,1,19,525,3005,10
1,1,19,525,3006,11
1,1,19,525,3007,38
1,1,19,525,3008,2
1,1,19,525,503,80
1,1,19,525,3009,7
1,1,19,525,505,8
1,1,19,525,506,5
1,1,19,526,9001,351
1,1,19,526,9002,261
1,1,19,526,9003,0
1,1,19,526,9004,7
1,1,19,526,9005,6
1,1,19,526,9006,0
1,1,19,526,8,1
1,1,19,526,68,1
1,1,19,526,187,7
1,1,19,526,3001,0
1,1,19,526,3002,1
1,1,19,526,3003,0
1,1,19,526,3004,0
1,1,19,526,234,3
1,1,19,526,324,0
1,1,19,526,325,2
1,1,19,526,501,62
1,1,19,526,3005,10
1,1,19,526,3006,15
1,1,19,526,3007,27
1,1,19,526,3008,2
1,1,19,526,503,88
1,1,19,526,3009,19
1,1,19,526,505,8
1,1,19,526,506,1
1,1,19,527,9001,349
1,1,19,527,9002,246
1,1,19,527,9003,0
1,1,19,527,9004,5
1,1,19,527,9005,6
1,1,19,527,9006,0
1,1,19,527,8,1
1,1,19,527,68,6
1,1,19,527,187,6
1,1,19,527,3001,3
1,1,19,527,3002,0
1,1,19,527,3003,0
1,1,19,527,3004,2
1,1,19,527,234,1
1,1,19,527,324,1
1,1,19,527,325,4
1,1,19,527,501,64
1,1,19,527,3005,2
1,1,19,527,3006,16
1,1,19,527,3007,26
1,1,19,527,3008,3
1,1,19,527,503,74
1,1,19,527,3009,4
1,1,19,527,505,12
1,1,19,527,506,10
1,1,19,528,9001,349
1,1,19,528,9002,0
1,1,19,528,9003,0
1,1,19,528,9004,6
1,1,19,528,9005,2
1,1,19,528,9006,0
1,1,19,528,8,1
1,1,19,528,68,2
1,1,19,528,187,6
1,1,19,528,3001,1
1,1,19,528,3002,0
1,1,19,528,3003,1
1,1,19,528,3004,0
1,1,19,528,234,4
1,1,19,528,324,1
1,1,19,528,325,0
1,1,19,528,501,59
1,1,19,528,3005,14
1,1,19,528,3006,25
1,1,19,528,3007,25
1,1,19,528,3008,1
1,1,19,528,503,63
1,1,19,528,3009,10
1,1,19,528,505,12
1,1,19,528,506,7
1,1,19,529,9001,349
1,1,19,529,9002,0
1,1,19,529,9003,0
1,1,19,529,9004,3
1,1,19,529,9005,1
1,1,19,529,9006,0
1,1,19,529,8,1
1,1,19,529,68,3
1,1,19,529,187,6
1,1,19,529,3001,2
1,1,19,529,3002,0
1,1,19,529,3003,0
1,1,19,529,3004,1
1,1,19,529,234,1
1,1,19,529,324,1
1,1,19,529,325,2
1,1,19,529,501,55
1,1,19,529,3005,9
1,1,19,529,3006,22
1,1,19,529,3007,35
1,1,19,529,3008,2
1,1,19,529,503,62
1,1,19,529,3009,13
1,1,19,529,505,16
1,1,19,529,506,10
1,1,19,530,9001,348
1,1,19,530,9002,254
1,1,19,530,9003,0
1,1,19,530,9004,6
1,1,19,530,9005,4
1,1,19,530,9006,0
1,1,19,530,8,2
1,1,19,530,68,2
1,1,19,530,187,2
1,1,19,530,3001,1
1,1,19,530,3002,0
1,1,19,530,3003,0
1,1,19,530,3004,5
1,1,19,530,234,5
1,1,19,530,324,0
1,1,19,530,325,2
1,1,19,530,501,69
1,1,19,530,3005,4
1,1,19,530,3006,13
1,1,19,530,3007,22
1,1,19,530,3008,4
1,1,19,530,503,81
1,1,19,530,3009,6
1,1,19,530,505,20
1,1,19,530,506,6
1,1,19,531,9001,350
1,1,19,531,9002,259
1,1,19,531,9003,0
1,1,19,531,9004,3
1,1,19,531,9005,7
1,1,19,531,9006,0
1,1,19,531,8,2
1,1,19,531,68,2
1,1,19,531,187,4
1,1,19,531,3001,1
1,1,19,531,3002,0
1,1,19,531,3003,0
1,1,19,531,3004,0
1,1,19,531,234,3
1,1,19,531,324,1
1,1,19,531,325,2
1,1,19,531,501,79
1,1,19,531,3005,11
1,1,19,531,3006,15
1,1,19,531,3007,40
1,1,19,531,3008,2
1,1,19,531,503,60
1,1,19,531,3009,12
1,1,19,531,505,9
1,1,19,531,506,6
1,1,19,532,9001,349
1,1,19,532,9002,246
1,1,19,532,9003,0
1,1,19,532,9004,4
1,1,19,532,9005,6
1,1,19,532,9006,0
1,1,19,532,8,1
1,1,19,532,68,5
1,1,19,532,187,3
1,1,19,532,3001,3
1,1,19,532,3002,0
1,1,19,532,3003,0
1,1,19,532,3004,1
1,1,19,532,234,3
1,1,19,532,324,1
1,1,19,532,325,2
1,1,19,532,501,74
1,1,19,532,3005,12
1,1,19,532,3006,15
1,1,19,532,3007,30
1,1,19,532,3008,1
1,1,19,532,503,58
1,1,19,532,3009,10
1,1,19,532,505,15
1,1,19,532,506,2
1,1,19,533,9001,350
1,1,19,533,9002,241
1,1,19,533,9003,0
1,1,19,533,9004,3
1,1,19,533,9005,3
1,1,19,533,9006,0
1,1,19,533,8,0
1,1,19,533,68,6
1,1,19,533,187,7
1,1,19,533,3001,1
1,1,19,533,3002,1
1,1,19,533,3003,0
1,1,19,533,3004,2
1,1,19,533,234,3
1,1,19,533,324,1
1,1,19,533,325,0
1,1,19,533,501,78
1,1,19,533,3005,6
1,1,19,533,3006,16
1,1,19,533,3007,23
1,1,19,533,3008,1
1,1,19,533,503,64
1,1,19,533,3009,8
1,1,19,533,505,10
1,1,19,533,506,8
1,1,19,534,9001,351
1,1,19,534,9002,254
1,1,19,534,9003,0
1,1,19,534,9004,7
1,1,19,534,9005,3
1,1,19,534,9006,0
1,1,19,534,8,1
1,1,19,534,68,1
1,1,19,534,187,4
1,1,19,534,3001,1
1,1,19,534,3002,0
1,1,19,534,3003,0
1,1,19,534,3004,1
1,1,19,534,234,1
1,1,19,534,324,0
1,1,19,534,325,2
1,1,19,534,501,75
1,1,19,534,3005,9
1,1,19,534,3006,12
1,1,19,534,3007,23
1,1,19,534,3008,2
1,1,19,534,503,73
1,1,19,534,3009,12
1,1,19,534,505,0
1,1,19,534,506,0
1,1,19,535,9001,350
1,1,19,535,9002,256
1,1,19,535,9003,0
1,1,19,535,9004,5
1,1,19,535,9005,8
1,1,19,535,9006,0
1,1,19,535,8,1
1,1,19,535,68,3
1,1,19,535,187,8
1,1,19,535,3001,4
1,1,19,535,3002,0
1,1,19,535,3003,0
1,1,19,535,3004,1
1,1,19,535,234,1
1,1,19,535,324,4
1,1,19,535,325,1
1,1,19,535,501,84
1,1,19,535,3005,3
1,1,19,535,3006,10
1,1,19,535,3007,34
1,1,19,535,3008,0
1,1,19,535,503,70
1,1,19,535,3009,3
1,1,19,535,505,10
1,1,19,535,506,6
1,1,19,536,9001,350
1,1,19,536,9002,251
1,1,19,536,9003,5
1,1,19,536,9004,1
1,1,19,536,9005,0
1,1,19,536,9006,0
1,1,19,536,8,1
1,1,19,536,68,3
1,1,19,536,187,2
1,1,19,536,3001,1
1,1,19,536,3002,0
1,1,19,536,3003,0
1,1,19,536,3004,1
1,1,19,536,234,3
1,1,19,536,324,1
1,1,19,536,325,5
1,1,19,536,501,66
1,1,19,536,3005,8
1,1,19,536,3006,23
1,1,19,536,3007,22
1,1,19,536,3008,0
1,1,19,536,503,75
1,1,19,536,3009,11
1,1,19,536,505,15
1,1,19,536,506,8
1,2,20,537,9001,337
1,2,20,537,9002,236
1,2,20,537,9003,0
1,2,20,537,9004,9
1,2,20,537,9005,4
1,2,20,537,9006,0
1,2,20,537,8,0
1,2,20,537,68,1
1,2,20,537,187,5
1,2,20,537,3001,0
1,2,20,537,3002,0
1,2,20,537,3003,0
1,2,20,537,3004,0
1,2,20,537,234,0
1,2,20,537,324,0
1,2,20,537,325,1
1,2,20,537,501,35
1,2,20,537,3005,40
1,2,20,537,3006,24
1,2,20,537,3007,20
1,2,20,537,3008,0
1,2,20,537,503,85
1,2,20,537,3009,3
1,2,20,537,505,6
1,2,20,537,506,3
1,2,20,538,9001,338
1,2,20,538,9002,233
1,2,20,538,9003,0
1,2,20,538,9004,2
1,2,20,538,9005,5
1,2,20,538,9006,0
1,2,20,538,8,0
1,2,20,538,68,2
1,2,20,538,187,1
1,2,20,538,3001,0
1,2,20,538,3002,0
1,2,20,538,3003,0
1,2,20,538,3004,0
1,2,20,538,234,0
1,2,20,538,324,1
1,2,20,538,325,0
1,2,20,538,501,35
1,2,20,538,3005,34
1,2,20,538,3006,17
1,2,20,538,3007,25
1,2,20,538,3008,1
1,2,20,538,503,88
1,2,20,538,3009,5
1,2,20,538,505,9
1,2,20,538,506,5
1,2,20,539,9001,337
1,2,20,539,9002,240
1,2,20,539,9003,0
1,2,20,539,9004,3
1,2,20,539,9005,5
1,2,20,539,9006,0
1,2,20,539,8,0
1,2,20,539,68,0
1,2,20,539,187,4
1,2,20,539,3001,3
1,2,20,539,3002,0
1,2,20,539,3003,0
1,2,20,539,3004,0
1,2,20,539,234,1
1,2,20,539,324,0
1,2,20,539,325,2
1,2,20,539,501,26
1,2,20,539,3005,46
1,2,20,539,3006,17
1,2,20,539,3007,24
1,2,20,539,3008,0
1,2,20,539,503,102
1,2,20,539,3009,2
1,2,20,539,505,2
1,2,20,539,506,3
1,2,20,540,9001,338
1,2,20,540,9002,229
1,2,20,540,9003,0
1,2,20,540,9004,4
1,2,20,540,9005,1
1,2,20,540,9006,0
1,2,20,540,8,0
1,2,20,540,68,1
1,2,20,540,187,3
1,2,20,540,3001,0
1,2,20,540,3002,0
1,2,20,540,3003,0
1,2,20,540,3004,0
1,2,20,540,234,0
1,2,20,540,324,0
1,2,20,540,325,1
1,2,20,540,501,27
1,2,20,540,3005,34
1,2,20,540,3006,19
1,2,20,540,3007,23
1,2,20,540,3008,1
1,2,20,540,503,103
1,2,20,540,3009,6
1,2,20,540,505,2
1,2,20,540,506,4
1,2,20,541,9001,338
1,2,20,541,9002,249
1,2,20,541,9003,0
1,2,20,541,9004,4
1,2,20,541,9005,0
1,2,20,541,9006,0
1,2,20,541,8,0
1,2,20,541,68,2
1,2,20,541,187,4
1,2,20,541,3001,1
1,2,20,541,3002,0
1,2,20,541,3003,0
1,2,20,541,3004,0
1,2,20,541,234,1
1,2,20,541,324,1
1,2,20,541,325,0
1,2,20,541,501,29
1,2,20,541,3005,47
1,2,20,541,3006,30
1,2,20,541,3007,20
1,2,20,541,3008,0
1,2,20,541,503,94
1,2,20,541,3009,4
1,2,20,541,505,8
1,2,20,541,506,4
1,2,20,542,9001,337
1,2,20,542,9002,240
1,2,20,542,9003,0
1,2,20,542,9004,5
1,2,20,542,9005,1
1,2,20,542,9006,0
1,2,20,542,8,0
1,2,20,542,68,0
1,2,20,542,187,2
1,2,20,542,3001,0
1,2,20,542,3002,0
1,2,20,542,3003,1
1,2,20,542,3004,1
1,2,20,542,234,0
1,2,20,542,324,0
1,2,20,542,325,0
1,2,20,542,501,32
1,2,20,542,3005,32
1,2,20,542,3006,30
1,2,20,542,3007,27
1,2,20,542,3008,0
1,2,20,542,503,92
1,2,20,542,3009,4
1,2,20,542,505,5
1,2,20,542,506,4
1,2,20,543,9001,338
1,2,20,543,9002,243
1,2,20,543,9003,0
1,2,20,543,9004,2
1,2,20,543,9005,3
1,2,20,543,9006,0
1,2,20,543,8,0
1,2,20,543,68,2
1,2,20,543,187,1
1,2,20,543,3001,1
1,2,20,543,3002,0
1,2,20,543,3003,0
1,2,20,543,3004,0
1,2,20,543,234,0
1,2,20,543,324,1
1,2,20,543,325,3
1,2,20,543,501,26
1,2,20,543,3005,49
1,2,20,543,3006,21
1,2,20,543,3007,23
1,2,20,543,3008,1
1,2,20,543,503,98
1,2,20,543,3009,1
1,2,20,543,505,7
1,2,20,543,506,4
1,2,20,544,9001,338
1,2,20,544,9002,233
1,2,20,544,9003,0
1,2,20,544,9004,0
1,2,20,544,9005,4
1,2,20,544,9006,0
1,2,20,544,8,0
1,2,20,544,68,0
1,2,20,544,187,2
1,2,20,544,3001,1
1,2,20,544,3002,0
1,2,20,544,3003,0
1,2,20,544,3004,1
1,2,20,544,234,1
1,2,20,544,324,0
1,2,20,544,325,1
1,2,20,544,501,21
1,2,20,544,3005,39
1,2,20,544,3006,21
1,2,20,544,3007,29
1,2,20,544,3008,1
1,2,20,544,503,98
1,2,20,544,3009,3
1,2,20,544,505,7
1,2,20,544,506,4
1,2,20,545,9001,337
1,2,20,545,9002,229
1,2,20,545,9003,0
1,2,20,545,9004,1
1,2,20,545,9005,1
1,2,20,545,9006,0
1,2,20,545,8,0
1,2,20,545,68,0
1,2,20,545,187,5
1,2,20,545,3001,0
1,2,20,545,3002,0
1,2,20,545,3003,0
1,2,20,545,3004,0
1,2,20,545,234,0
1,2,20,545,324,1
1,2,20,545,325,2
1,2,20,545,501,26
1,2,20,545,3005,44
1,2,20,545,3006,11
1,2,20,545,3007,24
1,2,20,545,3008,0
1,2,20,545,503,107
1,2,20,545,3009,4
1,2,20,545,505,5
1,2,20,545,506,0
1,2,20,546,9001,337
1,2,20,546,9002,226
1,2,20,546,9003,0
1,2,20,546,9004,5
1,2,20,546,9005,2
1,2,20,546,9006,0
1,2,20,546,8,1
1,2,20,546,68,0
1,2,20,546,187,2
1,2,20,546,3001,1
1,2,20,546,3002,0
1,2,20,546,3003,0
1,2,20,546,3004,1
1,2,20,546,234,1
1,2,20,546,324,1
1,2,20,546,325,4
1,2,20,546,501,30
1,2,20,546,3005,25
1,2,20,546,3006,22
1,2,20,546,3007,24
1,2,20,546,3008,1
1,2,20,546,503,94
1,2,20,546,3009,0
1,2,20,546,505,7
1,2,20,546,506,5
1,2,20,547,9001,337
1,2,20,547,9002,232
1,2,20,547,9003,0
1,2,20,547,9004,2
1,2,20,547,9005,1
1,2,20,547,9006,0
1,2,20,547,8,0
1,2,20,547,68,1
1,2,20,547,187,3
1,2,20,547,3001,1
1,2,20,547,3002,0
1,2,20,547,3003,0
1,2,20,547,3004,1
1,2,20,547,234,2
1,2,20,547,324,2
1,2,20,547,325,1
1,2,20,547,501,24
1,2,20,547,3005,42
1,2,20,547,3006,14
1,2,20,547,3007,24
1,2,20,547,3008,0
1,2,20,547,503,103
1,2,20,547,3009,3
1,2,20,547,505,3
1,2,20,547,506,6
1,2,20,548,9001,337
1,2,20,548,9002,242
1,2,20,548,9003,0
1,2,20,548,9004,8
1,2,20,548,9005,3
1,2,20,548,9006,0
1,2,20,548,8,1
1,2,20,548,68,2
1,2,20,548,187,5
1,2,20,548,3001,0
1,2,20,548,3002,0
1,2,20,548,3003,0
1,2,20,548,3004,0
1,2,20,548,234,1
1,2,20,548,324,0
1,2,20,548,325,2
1,2,20,548,501,23
1,2,20,548,3005,41
1,2,20,548,3006,12
1,2,20,548,3007,30
1,2,20,548,3008,0
1,2,20,548,503,101
1,2,20,548,3009,5
1,2,20,548,505,6
1,2,20,548,506,2
1,2,20,549,9001,338
1,2,20,549,9002,233
1,2,20,549,9003,0
1,2,20,549,9004,3
1,2,20,549,9005,5
1,2,20,549,9006,0
1,2,20,549,8,0
1,2,20,549,68,2
1,2,20,549,187,1
1,2,20,549,3001,0
1,2,20,549,3002,0
1,2,20,549,3003,0
1,2,20,549,3004,0
1,2,20,549,234,0
1,2,20,549,324,1
1,2,20,549,325,2
1,2,20,549,501,24
1,2,20,549,3005,30
1,2,20,549,3006,23
1,2,20,549,3007,19
1,2,20,549,3008,0
1,2,20,549,503,109
1,2,20,549,3009,8
1,2,20,549,505,3
1,2,20,549,506,3
1,2,20,550,9001,337
1,2,20,550,9002,233
1,2,20,550,9003,0
1,2,20,550,9004,3
1,2,20,550,9005,0
1,2,20,550,9006,0
1,2,20,550,8,2
1,2,20,550,68,0
1,2,20,550,187,4
1,2,20,550,3001,0
1,2,20,550,3002,1
1,2,20,550,3003,0
1,2,20,550,3004,0
1,2,20,550,234,0
1,2,20,550,324,0
1,2,20,550,325,3
1,2,20,550,501,18
1,2,20,550,3005,33
1,2,20,550,3006,14
1,2,20,550,3007,24
1,2,20,550,3008,0
1,2,20,550,503,122
1,2,20,550,3009,3
1,2,20,550,505,3
1,2,20,550,506,3
1,2,20,551,9001,337
1,2,20,551,9002,0
1,2,20,551,9003,0
1,2,20,551,9004,6
1,2,20,551,9005,2
1,2,20,551,9006,0
1,2,20,551,8,1
1,2,20,551,68,2
1,2,20,551,187,2
1,2,20,551,3001,2
1,2,20,551,3002,0
1,2,20,551,3003,0
1,2,20,551,3004,0
1,2,20,551,234,3
1,2,20,551,324,0
1,2,20,551,325,1
1,2,20,551,501,38
1,2,20,551,3005,34
1,2,20,551,3006,19
1,2,20,551,3007,18
1,2,20,551,3008,0
1,2,20,551,503,102
1,2,20,551,3009,7
1,2,20,551,505,6
1,2,20,551,506,5
1,2,20,552,9001,338
1,2,20,552,9002,0
1,2,20,552,9003,0
1,2,20,552,9004,0
1,2,20,552,9005,2
1,2,20,552,9006,0
1,2,20,552,8,1
1,2,20,552,68,2
1,2,20,552,187,0
1,2,20,552,3001,2
1,2,20,552,3002,0
1,2,20,552,3003,0
1,2,20,552,3004,0
1,2,20,552,234,3
1,2,20,552,324,0
1,2,20,552,325,1
1,2,20,552,501,24
1,2,20,552,3005,46
1,2,20,552,3006,17
1,2,20,552,3007,23
1,2,20,552,3008,0
1,2,20,552,503,107
1,2,20,552,3009,4
1,2,20,552,505,0
1,2,20,552,506,0
1,2,20,553,9001,339
1,2,20,553,9002,235
1,2,20,553,9003,0
1,2,20,553,9004,2
1,2,20,553,9005,1
1,2,20,553,9006,0
1,2,20,553,8,0
1,2,20,553,68,2
1,2,20,553,187,4
1,2,20,553,3001,1
1,2,20,553,3002,0
1,2,20,553,3003,0
1,2,20,553,3004,0
1,2,20,553,234,2
1,2,20,553,324,1
1,2,20,553,325,1
1,2,20,553,501,35
1,2,20,553,3005,39
1,2,20,553,3006,13
1,2,20,553,3007,17
1,2,20,553,3008,1
1,2,20,553,503,102
1,2,20,553,3009,6
1,2,20,553,505,4
1,2,20,553,506,4
1,2,20,554,9001,337
1,2,20,554,9002,0
1,2,20,554,9003,0
1,2,20,554,9004,2
1,2,20,554,9005,0
1,2,20,554,9006,0
1,2,20,554,8,2
1,2,20,554,68,0
1,2,20,554,187,5
1,2,20,554,3001,1
1,2,20,554,3002,0
1,2,20,554,3003,0
1,2,20,554,3004,0
1,2,20,554,234,0
1,2,20,554,324,0
1,2,20,554,325,1
1,2,20,554,501,20
1,2,20,554,3005,54
1,2,20,554,3006,13
1,2,20,554,3007,29
1,2,20,554,3008,0
1,2,20,554,503,97
1,2,20,554,3009,2
1,2,20,554,505,5
1,2,20,554,506,4
1,2,20,555,9001,338
1,2,20,555,9002,240
1,2,20,555,9003,0
1,2,20,555,9004,1
1,2,20,555,9005,0
1,2,20,555,9006,0
1,2,20,555,8,0
1,2,20,555,68,4
1,2,20,555,187,4
1,2,20,555,3001,1
1,2,20,555,3002,0
1,2,20,555,3003,1
1,2,20,555,3004,0
1,2,20,555,234,0
1,2,20,555,324,1
1,2,20,555,325,2
1,2,20,555,501,31
1,2,20,555,3005,42
1,2,20,555,3006,17
1,2,20,555,3007,27
1,2,20,555,3008,1
1,2,20,555,503,86
1,2,20,555,3009,8
1,2,20,555,505,6
1,2,20,555,506,8
1,2,20,556,9001,336
1,2,20,556,9002,220
1,2,20,556,9003,0
1,2,20,556,9004,2
1,2,20,556,9005,7
1,2,20,556,9006,0
1,2,20,556,8,0
1,2,20,556,68,0
1,2,20,556,187,4
1,2,20,556,3001,0
1,2,20,556,3002,0
1,2,20,556,3003,0
1,2,20,556,3004,0
1,2,20,556,234,0
1,2,20,556,324,0
1,2,20,556,325,1
1,2,20,556,501,24
1,2,20,556,3005,38
1,2,20,556,3006,20
1,2,20,556,3007,18
1,2,20,556,3008,0
1,2,20,556,503,95
1,2,20,556,3009,3
1,2,20,556,505,5
1,2,20,556,506,3
1,2,20,557,9001,338
1,2,20,557,9002,0
1,2,20,557,9003,0
1,2,20,557,9004,4
1,2,20,557,9005,3
1,2,20,557,9006,0
1,2,20,557,8,0
1,2,20,557,68,0
1,2,20,557,187,2
